a	b	c				
7258	225	1				
7258	228	0				
7258	230	0				
7258	234	1				
7258	237	0				
7258	241	0				
7258	243	0				
7258	245	0				
7258	249	0				
7258	253	0				
7258	257	0				
7258	261	0				
7258	265	0				
7258	267	1				
7258	270	0				
7151	68	0				
7151	72	0				
7151	76	1				
7151	79	1				
7151	82	0				
7151	86	0				
7151	90	0				
7151	92	1				
7151	95	0				
7151	99	0				
7151	101	0				
7151	103	0				
7151	105	0				
7151	107	0				
7151	111	0				
7151	115	0				
7151	119	0				
7151	123	1				
7151	126	0				
7151	128	1				
7151	131	0				
7151	133	1				
7151	136	0				
7151	140	0				
7151	142	1				
7151	145	0				
7151	147	0				
7151	149	1				
7151	152	0				
7151	156	0				
7044	38	0				
7044	42	0				
7044	46	0				
7044	48	1				
7044	51	0				
7044	55	0				
7044	59	0				
7044	61	0				
7044	63	0				
7044	65	0				
7044	69	0				
7044	71	0				
7044	75	0				
7044	79	0				
7044	83	0				
7044	87	0				
7044	89	0				
7044	91	0				
7044	93	0				
7044	97	0				
7044	99	0				
7044	101	0				
7044	105	0				
7044	107	1				
7044	110	0				
7044	112	0				
7044	114	0				
7044	118	0				
7044	122	0				
7044	126	0				
7044	130	0				
7044	134	0				
7044	138	0				
7044	140	0				
7044	144	0				
7044	148	0				
7044	152	0				
7044	156	0				
7044	160	0				
7044	164	0				
7044	166	0				
7044	168	0				
7044	170	0				
7044	172	0				
7044	176	1				
7044	179	0				
6940	58	0				
6940	62	0				
6940	66	0				
6940	68	0				
6940	72	0				
6940	76	0				
6940	78	0				
6940	82	0				
6940	84	0				
6940	88	0				
6940	90	1				
6940	93	1				
6940	96	0				
6940	98	0				
6940	102	0				
6940	106	0				
6940	108	1				
6940	111	0				
6940	113	1				
6940	116	1				
6940	119	0				
6940	121	1				
6940	124	0				
6940	128	0				
6940	132	0				
6940	136	0				
6940	138	0				
6940	140	1				
6940	143	0				
6940	147	0				
6940	149	0				
6940	153	0				
6940	155	0				
6940	159	0				
6940	163	0				
6940	167	0				
6940	169	0				
6940	171	1				
6940	174	0				
6940	176	0				
6940	180	0				
6940	182	1				
6940	185	0				
6832	89	0				
6832	91	0				
6832	93	0				
6832	95	0				
6832	97	0				
6832	101	0				
6832	103	0				
6832	105	1				
6832	108	0				
6832	110	0				
6832	114	0				
6832	116	0				
6832	118	0				
6832	122	0				
6832	126	0				
6832	130	0				
6832	132	0				
6832	134	0				
6832	138	0				
6832	140	0				
6832	142	0				
6832	146	1				
6832	149	0				
6832	151	0				
6832	155	0				
6832	157	0				
6832	161	0				
6832	163	0				
6832	165	0				
6832	169	1				
6832	172	0				
6832	176	0				
6832	180	0				
6832	182	0				
6832	184	0				
6832	186	0				
6832	190	0				
6832	192	0				
6832	194	0				
6832	196	0				
6832	200	0				
6832	202	0				
6832	206	0				
6832	208	1				
6832	211	0				
6832	213	0				
6832	217	1				
6832	220	0				
6832	222	0				
6832	224	0				
6832	226	1				
6832	229	0				
6832	231	1				
6832	234	0				
6832	236	0				
6832	240	1				
6832	243	0				
6832	247	0				
6832	249	0				
6832	251	0				
6832	255	0				
6832	257	0				
6832	261	0				
6832	265	0				
6677	58	0				
6677	60	0				
6677	62	0				
6677	66	0				
6677	68	0				
6677	72	0				
6677	76	0				
6677	80	0				
6677	82	1				
6677	85	0				
6677	89	1				
6677	92	0				
6677	94	0				
6677	96	0				
6677	98	0				
6677	100	0				
6677	104	0				
6677	108	0				
6677	110	0				
6677	112	0				
6677	116	0				
6677	118	0				
6677	120	1				
6677	123	1				
6677	126	0				
6677	128	1				
6677	131	0				
6677	135	0				
6677	137	1				
6677	140	0				
6677	144	1				
6677	147	0				
6677	151	0				
6677	155	0				
6677	159	0				
6677	161	0				
6677	163	0				
6677	167	1				
6677	170	0				
6677	172	1				
6677	175	0				
6677	177	0				
6677	179	0				
6677	183	0				
6677	187	1				
6677	190	0				
6677	194	0				
6677	196	0				
6677	198	1				
6677	201	0				
6677	205	0				
6677	209	0				
6677	211	1				
6677	214	0				
6677	218	0				
6677	222	0				
6677	226	1				
6677	229	1				
6677	232	0				
6677	234	0				
6677	238	1				
6677	241	0				
6677	245	1				
6677	248	0				
6677	252	1				
6677	255	0				
6677	257	1				
6677	260	0				
6677	262	0				
6677	266	0				
6677	268	1				
6677	271	0				
6677	275	0				
6677	279	1				
6677	282	0				
6677	286	0				
6677	288	0				
6677	292	0				
6677	296	0				
6677	298	1				
6677	301	0				
6677	305	0				
6677	307	1				
6677	310	1				
6677	313	0				
6677	315	0				
6677	317	0				
6677	321	0				
6677	325	1				
6677	328	0				
6677	332	0				
6677	334	0				
6677	338	0				
6677	340	0				
6513	62	0				
6513	64	1				
6513	67	0				
6513	69	1				
6513	72	0				
6513	74	0				
6513	78	0				
6513	82	0				
6513	86	0				
6513	88	0				
6513	92	0				
6513	94	1				
6513	97	0				
6513	99	0				
6513	101	0				
6513	105	0				
6513	109	0				
6513	113	0				
6513	117	0				
6513	119	0				
6513	123	1				
6513	126	0				
6513	130	0				
6513	132	0				
6513	136	1				
6513	139	0				
6513	141	0				
6513	143	0				
6513	147	0				
6513	151	0				
6513	155	0				
6513	157	0				
6513	161	0				
6513	163	0				
6513	167	0				
6513	171	0				
6513	175	0				
6513	177	0				
6513	179	0				
6513	181	0				
6513	185	0				
6513	189	1				
6513	192	0				
6513	196	1				
6513	199	1				
6513	202	0				
6513	204	0				
6513	208	0				
6513	210	1				
6513	213	1				
6513	216	1				
6513	219	0				
6513	223	0				
6513	225	0				
6513	229	1				
6513	232	0				
6513	236	0				
6513	240	1				
6513	243	0				
6513	247	0				
6513	249	0				
6513	251	0				
6513	255	0				
6513	259	0				
6513	261	0				
6513	263	1				
6513	266	0				
6513	268	0				
6513	272	0				
6513	276	0				
6513	280	0				
6513	282	0				
6513	286	0				
6513	288	0				
6513	292	1				
6513	295	1				
6513	298	0				
6513	302	0				
6513	306	0				
6513	310	0				
6513	312	0				
6513	314	0				
6513	316	0				
6513	318	0				
6513	320	0				
6513	324	0				
6513	328	0				
6513	330	1				
6513	333	0				
6513	337	0				
6513	339	0				
6513	343	0				
6513	347	0				
6513	349	0				
6513	351	0				
6513	353	0				
6513	355	0				
6513	359	0				
6513	363	0				
6344	38	1				
6344	41	0				
6344	45	0				
6344	47	1				
6344	50	0				
6344	52	0				
6344	54	1				
6344	57	0				
6344	61	0				
6344	63	1				
6344	66	1				
6344	69	0				
6344	73	0				
6344	75	1				
6344	78	0				
6344	80	0				
6344	84	0				
6344	88	0				
6344	90	0				
6344	92	0				
6344	94	1				
6344	97	0				
6344	101	0				
6344	103	0				
6344	105	0				
6344	107	1				
6344	110	0				
6344	112	0				
6344	116	1				
6344	119	0				
6344	123	0				
6344	127	0				
6344	131	0				
6344	133	1				
6344	136	0				
6344	138	0				
6344	142	0				
6344	144	0				
6344	146	0				
6344	148	0				
6344	152	0				
6344	154	0				
6344	156	0				
6344	160	0				
6344	162	0				
6344	164	0				
6344	168	0				
6344	170	1				
6344	173	1				
6344	176	0				
6344	178	0				
6344	182	0				
6344	186	0				
6344	188	0				
6344	190	0				
6344	194	0				
6344	196	0				
6344	198	0				
6344	202	0				
6344	204	0				
6344	206	0				
6344	208	0				
6344	212	0				
6344	216	0				
6344	220	1				
6344	223	1				
6344	226	0				
6344	228	1				
6344	231	0				
6344	235	0				
6344	239	0				
6344	241	1				
6344	244	1				
6344	247	0				
6344	249	0				
6344	251	0				
6344	253	1				
6344	256	1				
6344	259	1				
6344	262	1				
6344	265	0				
6344	267	0				
6344	269	0				
6344	271	0				
6344	273	0				
6344	275	0				
6344	277	1				
6344	280	0				
6344	282	1				
6344	285	0				
6344	287	0				
6344	289	0				
6344	291	0				
6204	78	0				
6204	80	1				
6204	83	0				
6204	87	0				
6204	91	0				
6204	95	0				
6204	97	0				
6204	101	0				
6204	103	0				
6204	105	0				
6204	107	0				
6204	111	0				
6204	115	1				
6204	118	0				
6204	120	1				
6204	123	1				
6204	126	1				
6204	129	1				
6204	132	0				
6204	136	0				
6204	138	0				
6204	142	0				
6204	144	1				
6204	147	0				
6204	149	0				
6204	151	1				
6204	154	0				
6204	156	0				
6204	158	0				
6204	160	1				
6204	163	0				
6204	167	0				
6204	169	0				
6204	173	0				
6204	177	0				
6204	179	1				
6204	182	0				
6204	184	0				
6204	186	0				
6204	188	0				
6204	190	0				
6204	192	0				
6204	194	1				
6204	197	0				
6204	199	0				
6204	201	0				
6204	205	0				
6204	209	0				
6204	211	1				
6204	214	0				
6204	216	1				
6204	219	0				
6204	221	0				
6204	223	0				
6204	225	0				
6204	227	1				
6204	230	0				
6204	232	0				
6204	236	1				
6204	239	1				
6204	242	1				
6204	245	1				
6204	248	0				
6204	252	1				
6204	255	1				
6204	258	0				
6204	262	0				
6204	266	0				
6204	268	0				
6204	272	0				
6204	276	0				
6204	278	1				
6204	281	0				
6204	283	0				
6027	80	0				
6027	84	0				
6027	88	0				
6027	92	1				
6027	95	0				
6027	97	0				
6027	99	0				
6027	103	1				
6027	106	0				
6027	108	0				
6027	112	0				
6027	114	0				
6027	118	0				
6027	122	0				
6027	126	0				
6027	130	0				
6027	134	0				
6027	136	0				
6027	138	1				
6027	141	0				
6027	145	0				
6027	147	0				
6027	149	0				
6027	151	1				
6027	154	1				
6027	157	0				
6027	159	0				
6027	161	1				
6027	164	0				
6027	166	0				
6027	168	0				
6027	172	0				
6027	176	0				
6027	178	0				
6027	180	0				
6027	182	1				
6027	185	0				
6027	189	0				
6027	193	0				
6027	197	0				
6027	201	0				
6027	205	1				
6027	208	1				
6027	211	1				
6027	214	0				
6027	218	1				
6027	221	0				
6027	223	0				
6027	227	0				
6027	231	0				
6027	235	1				
6027	238	1				
6027	241	0				
6027	243	0				
6027	247	0				
6027	251	0				
6027	253	1				
6027	256	1				
6027	259	0				
6027	263	1				
6027	266	0				
6027	268	0				
6027	272	0				
6027	276	0				
6027	278	1				
6027	281	1				
6027	284	1				
6027	287	0				
6027	291	0				
6027	295	1				
6027	298	0				
6027	300	0				
6027	304	0				
6027	306	1				
6027	309	0				
6027	313	0				
6027	317	0				
6027	319	0				
6027	323	0				
6027	327	1				
6027	330	0				
6027	334	0				
6027	336	0				
6027	338	0				
5850	80	0				
5850	84	0				
5850	88	0				
5850	92	0				
5850	96	1				
5850	99	0				
5850	101	0				
5850	105	0				
5850	109	0				
5850	113	0				
5850	117	1				
5850	120	0				
5850	124	1				
5850	127	1				
5850	130	0				
5850	132	0				
5850	134	0				
5850	136	1				
5850	139	0				
5850	141	0				
5850	143	0				
5850	145	0				
5850	149	0				
5850	151	0				
5850	155	0				
5850	159	0				
5850	161	1				
5850	164	0				
5850	166	1				
5850	169	0				
5850	173	0				
5850	177	1				
5850	180	0				
5850	182	0				
5850	186	1				
5850	189	0				
5850	191	0				
5850	193	1				
5850	196	1				
5850	199	0				
5850	201	0				
5850	203	0				
5850	207	1				
5850	210	0				
5850	214	0				
5850	218	0				
5850	222	0				
5850	226	0				
5850	228	0				
5850	230	0				
5850	234	0				
5850	236	0				
5850	240	0				
5850	244	0				
5850	248	0				
5850	250	0				
5850	252	0				
5850	254	0				
5850	258	0				
5850	260	0				
5850	264	0				
5850	268	0				
5850	270	0				
5850	272	0				
5850	276	0				
5850	280	0				
5850	284	0				
5850	286	1				
5850	289	0				
5652	84	0				
5652	86	1				
5652	89	0				
5652	93	0				
5652	97	0				
5652	99	0				
5652	101	0				
5652	103	0				
5652	105	0				
5652	109	0				
5652	113	0				
5652	117	0				
5652	119	0				
5652	123	0				
5652	127	0				
5652	129	0				
5652	133	0				
5652	137	1				
5652	140	0				
5652	142	1				
5652	145	0				
5652	149	0				
5652	153	0				
5652	155	0				
5652	157	0				
5652	161	0				
5652	163	0				
5652	165	1				
5652	168	0				
5652	172	0				
5652	176	0				
5652	178	0				
5652	180	0				
5652	184	1				
5652	187	0				
5652	191	0				
5652	195	1				
5652	198	1				
5652	201	0				
5652	205	0				
5652	207	0				
5652	211	0				
5652	213	0				
5652	215	0				
5652	217	1				
5652	220	0				
5652	224	0				
5652	228	0				
5652	230	0				
5652	232	0				
5652	236	1				
5652	239	0				
5652	243	0				
5652	247	0				
5652	249	1				
5652	252	0				
5652	256	0				
5652	258	0				
5652	262	0				
5652	266	0				
5652	268	0				
5652	270	0				
5652	272	0				
5652	276	0				
5652	278	1				
5652	281	1				
5652	284	0				
5652	286	0				
5652	290	0				
5652	294	1				
5652	297	1				
5652	300	0				
5652	304	0				
5652	306	0				
5652	308	1				
5652	311	0				
5652	315	1				
5652	318	0				
5652	320	0				
5652	324	1				
5652	327	0				
5652	329	0				
5652	333	0				
5652	337	0				
5652	339	0				
5652	341	0				
5652	345	0				
5652	349	0				
5652	353	1				
5652	356	0				
5652	360	0				
5652	364	1				
5652	367	0				
5652	371	0				
5652	373	0				
5652	375	0				
5476	63	0				
5476	65	0				
5476	69	0				
5476	73	0				
5476	75	1				
5476	78	0				
5476	80	0				
5476	84	0				
5476	88	0				
5476	92	0				
5476	94	0				
5476	98	0				
5476	102	1				
5476	105	0				
5476	107	1				
5476	110	0				
5476	112	0				
5476	116	0				
5476	118	0				
5476	122	0				
5476	126	0				
5476	130	0				
5476	132	0				
5476	134	0				
5476	136	1				
5476	139	0				
5476	141	0				
5476	145	0				
5476	149	0				
5476	153	0				
5476	155	0				
5476	157	0				
5476	161	0				
5476	165	0				
5476	169	0				
5476	173	0				
5476	175	0				
5476	179	1				
5476	182	0				
5348	84	0				
5348	88	1				
5348	91	0				
5348	95	0				
5348	97	1				
5348	100	0				
5348	102	0				
5348	106	0				
5348	110	0				
5348	112	1				
5348	115	0				
5348	119	0				
5348	123	0				
5348	127	0				
5348	129	0				
5348	133	0				
5348	135	0				
5348	137	0				
5348	139	0				
5348	143	0				
5348	145	0				
5348	149	0				
5348	151	0				
5348	155	1				
5348	158	0				
5348	160	0				
5348	164	0				
5348	168	1				
5348	171	0				
5348	173	0				
5348	175	0				
5348	179	0				
5348	183	0				
5348	185	0				
5348	189	0				
5348	191	0				
5348	195	0				
5348	197	0				
5348	201	0				
5348	205	0				
5348	207	0				
5348	209	0				
5348	211	0				
5184	47	0				
5184	49	0				
5184	51	0				
5184	53	0				
5184	55	0				
5184	57	0				
5184	61	0				
5184	63	0				
5184	65	0				
5184	69	0				
5184	71	0				
5184	73	0				
5184	75	0				
5184	77	1				
5184	80	1				
5184	83	0				
5184	85	0				
5184	87	1				
5184	90	0				
5184	94	0				
5184	98	0				
5184	102	0				
5184	106	0				
5184	110	0				
5184	112	0				
5184	114	0				
5184	116	0				
5184	118	0				
5184	122	0				
5184	126	0				
5184	130	0				
5184	134	0				
5184	138	0				
5184	142	0				
5184	144	0				
5184	146	0				
5184	150	0				
5184	152	0				
5184	154	0				
5184	158	0				
5184	160	1				
5184	163	0				
5184	167	0				
5184	169	0				
5184	173	0				
5184	177	0				
5184	181	0				
5184	183	1				
5184	186	0				
5184	190	0				
5184	192	0				
5184	196	1				
5184	199	0				
5184	201	0				
5184	203	0				
5184	205	0				
5184	207	0				
5184	211	0				
5184	213	0				
5184	217	0				
5184	221	0				
5184	225	0				
5184	227	1				
5184	230	0				
5184	234	0				
5184	236	0				
5184	238	0				
5184	240	0				
5184	242	0				
5184	246	0				
5184	250	0				
5184	252	0				
5184	254	0				
5184	256	0				
5184	260	0				
5184	262	0				
5184	266	0				
5184	270	0				
5184	272	0				
5184	276	0				
5184	280	0				
5184	282	0				
5184	286	1				
5184	289	0				
5184	291	0				
5184	293	1				
5184	296	0				
5184	298	1				
5184	301	0				
5184	305	0				
5184	309	0				
5184	311	1				
5184	314	1				
5184	317	0				
5184	319	0				
5184	323	0				
5184	327	1				
5184	330	1				
5184	333	0				
5051	60	0				
5051	64	0				
5051	66	0				
5051	68	0				
5051	72	0				
5051	80	0				
5051	84	0				
5051	86	0				
5051	90	0				
5051	94	1				
5051	97	0				
5051	101	1				
5051	104	0				
5051	106	1				
5051	109	1				
5051	112	0				
5051	116	0				
5051	120	0				
5051	122	0				
5051	124	0				
5051	126	1				
5051	129	0				
5051	133	0				
5051	137	0				
5051	139	0				
5051	143	0				
5051	145	0				
5051	147	1				
5051	150	1				
5051	153	0				
5051	155	0				
5051	157	0				
5051	159	0				
5051	161	0				
5051	165	0				
5051	169	1				
5051	172	1				
5051	175	0				
5051	177	1				
5051	180	0				
5051	184	0				
5051	188	0				
5051	190	0				
5051	192	0				
5051	196	0				
5051	198	1				
5051	201	0				
5051	203	0				
5051	205	0				
5051	209	0				
5051	213	0				
5051	217	1				
5051	220	0				
5051	222	0				
5051	224	0				
5051	228	0				
5051	232	1				
5051	235	0				
5051	237	0				
5051	239	0				
5051	241	0				
5051	243	0				
5051	247	0				
5051	249	0				
5051	253	0				
5051	257	0				
5051	261	0				
5051	263	0				
5051	265	0				
5051	269	0				
5051	271	0				
5051	273	0				
5051	277	0				
5051	279	0				
5051	283	0				
5051	285	0				
5051	289	1				
5051	292	1				
5051	295	0				
5051	299	0				
5051	301	1				
5051	304	0				
5051	306	0				
5051	308	0				
5051	312	0				
5051	316	0				
5051	318	0				
5051	320	1				
5051	323	0				
5051	325	0				
5051	327	0				
5051	329	0				
4930	38	1				
4930	41	0				
4930	43	0				
4930	45	0				
4930	49	0				
4930	53	0				
4930	55	0				
4930	57	0				
4930	59	0				
4930	63	0				
4930	68	0				
4930	72	0				
4930	74	0				
4930	78	0				
4930	82	0				
4930	84	0				
4930	86	0				
4930	90	1				
4930	93	0				
4930	95	0				
4930	97	0				
4930	99	0				
4801	28	0				
4801	30	0				
4801	34	1				
4801	37	0				
4801	41	0				
4801	43	0				
4801	47	1				
4801	50	0				
4801	52	0				
4801	54	0				
4801	58	1				
4801	61	0				
4801	65	0				
4801	69	0				
4801	71	1				
4801	74	0				
4801	78	1				
4801	81	0				
4801	83	1				
4801	86	0				
4801	88	0				
4801	90	0				
4801	92	0				
4801	94	0				
4801	98	0				
4801	100	0				
4801	102	0				
4801	106	0				
4801	110	0				
4801	112	0				
4801	114	0				
4801	116	1				
4801	119	1				
4801	122	0				
4801	126	1				
4801	129	0				
4801	131	0				
4801	135	0				
4801	137	0				
4801	139	0				
4801	143	0				
4801	147	0				
4801	151	0				
4801	155	0				
4801	159	0				
4801	163	0				
4801	167	0				
4801	169	0				
4801	173	0				
4801	177	1				
4801	180	1				
4801	183	0				
4801	187	0				
4801	189	0				
4801	193	0				
4801	197	0				
4801	201	0				
4801	205	1				
4801	208	1				
4801	211	0				
4801	213	0				
4801	217	1				
4801	220	1				
4801	223	0				
4801	227	0				
4801	229	0				
4801	231	0				
4801	233	0				
4801	235	0				
4801	239	0				
4801	241	0				
4801	245	0				
4801	247	0				
4801	249	0				
4801	253	0				
4801	255	0				
4801	259	0				
4801	261	1				
4801	264	1				
4801	267	0				
4801	271	0				
4801	273	0				
4801	277	1				
4801	280	0				
4801	282	0				
4801	286	0				
4801	290	0				
4801	294	0				
4801	296	0				
4801	298	0				
4801	300	0				
4669	50	0				
4669	52	0				
4669	56	0				
4669	60	1				
4669	63	0				
4669	67	0				
4669	71	0				
4669	73	0				
4669	75	0				
4669	77	0				
4669	79	0				
4669	83	0				
4669	87	0				
4669	89	1				
4669	92	1				
4669	95	0				
4669	97	0				
4669	99	0				
4669	101	0				
4669	103	0				
4669	105	0				
4669	107	0				
4669	109	0				
4669	111	0				
4669	115	1				
4669	118	1				
4669	121	0				
4669	125	0				
4669	129	1				
4669	132	1				
4669	135	0				
4669	137	0				
4669	141	0				
4669	145	1				
4669	148	0				
4669	150	0				
4669	154	0				
4669	156	0				
4669	158	0				
4669	160	0				
4669	162	0				
4669	166	0				
4669	170	1				
4669	173	0				
4669	175	0				
4669	179	1				
4669	182	0				
4669	186	0				
4669	190	0				
4669	192	1				
4669	195	0				
4669	197	0				
4669	201	1				
4669	204	0				
4669	206	1				
4669	209	0				
4669	211	0				
4669	213	0				
4669	217	0				
4669	219	0				
4669	221	1				
4669	224	0				
4669	226	0				
4669	230	1				
4669	233	0				
4669	237	1				
4669	240	0				
4669	244	0				
4669	246	1				
4669	249	0				
4669	253	0				
4669	257	0				
4669	259	1				
4669	262	0				
4669	266	1				
4669	269	0				
4669	273	0				
4669	275	1				
4669	278	1				
4669	281	0				
4485	74	0				
4485	78	0				
4485	80	0				
4485	84	0				
4485	88	0				
4485	92	0				
4485	94	1				
4485	97	1				
4485	100	0				
4485	102	0				
4485	104	0				
4485	106	0				
4485	108	0				
4485	110	1				
4485	113	0				
4485	117	0				
4485	121	0				
4485	123	1				
4485	126	0				
4485	128	1				
4485	131	1				
4485	134	0				
4485	136	0				
4485	138	1				
4485	141	0				
4485	143	0				
4485	145	0				
4485	149	0				
4485	153	0				
4485	157	0				
4485	161	0				
4485	163	0				
4485	165	0				
4485	169	0				
4485	171	0				
4485	175	0				
4485	179	0				
4485	181	0				
4485	183	0				
4485	185	0				
4485	189	0				
4485	191	0				
4485	195	1				
4485	198	0				
4485	202	0				
4485	206	0				
4485	210	0				
4485	214	0				
4485	216	0				
4485	220	1				
4485	223	0				
4485	227	0				
4294	45	0				
4294	49	0				
4294	51	0				
4294	55	0				
4294	57	0				
4294	59	0				
4294	61	0				
4294	65	0				
4294	67	1				
4294	70	0				
4294	74	1				
4294	77	1				
4294	80	0				
4294	82	1				
4294	85	0				
4294	89	0				
4294	91	0				
4294	95	1				
4294	98	0				
4294	102	0				
4294	106	0				
4294	108	0				
4294	110	1				
4294	113	0				
4097	45	0				
4097	47	0				
4097	49	1				
4097	52	0				
4097	54	0				
4097	58	0				
4097	60	0				
4097	64	0				
4097	68	0				
4097	72	0				
4097	74	1				
4097	77	0				
4097	79	0				
4097	83	0				
4097	85	0				
4097	87	0				
4097	91	0				
4097	95	1				
4097	98	1				
4097	101	1				
4097	104	1				
4097	107	0				
4097	111	0				
4097	113	0				
4097	115	1				
4097	118	0				
4097	120	1				
4097	123	0				
4097	125	0				
4097	127	0				
4097	129	0				
4097	133	0				
4097	137	0				
4097	141	0				
4097	145	0				
4097	149	0				
4097	151	1				
4097	154	0				
4097	158	0				
4097	160	0				
4097	162	0				
4097	166	0				
4097	170	1				
4097	173	0				
4097	175	0				
4097	179	0				
4097	181	0				
4097	183	0				
4097	185	1				
4097	188	1				
4097	191	0				
4097	195	0				
4097	199	0				
4097	201	0				
4097	205	0				
4097	209	0				
4097	213	0				
4097	215	0				
4097	217	1				
4097	220	0				
4097	222	0				
4097	226	0				
4097	228	0				
4097	230	0				
4097	234	0				
4097	236	0				
4097	240	0				
4097	244	0				
4097	248	0				
4097	250	0				
4097	252	0				
4097	254	0				
4097	258	0				
4097	260	0				
4097	262	1				
4097	265	0				
4097	269	0				
3960	98	0				
3960	102	0				
3960	104	0				
3960	108	0				
3960	110	0				
3960	112	0				
3960	114	0				
3960	116	0				
3960	120	0				
3960	122	0				
3960	126	0				
3960	130	0				
3960	134	1				
3960	137	0				
3960	139	0				
3960	143	0				
3960	147	0				
3960	149	0				
3960	151	0				
3960	155	0				
3960	157	0				
3960	159	0				
3960	161	0				
3960	163	0				
3960	165	1				
3960	168	1				
3960	171	0				
3960	173	0				
3960	177	0				
3960	181	0				
3960	185	0				
3960	187	0				
3960	191	0				
3960	195	0				
3960	197	1				
3960	200	1				
3960	203	0				
3960	205	0				
3960	207	0				
3960	211	0				
3960	213	0				
3960	217	0				
3960	221	0				
3960	225	0				
3960	229	0				
3960	233	0				
3960	235	0				
3960	239	0				
3841	43	0				
3841	45	1				
3841	48	0				
3841	52	0				
3841	54	0				
3841	58	0				
3841	60	1				
3841	63	0				
3841	67	1				
3841	70	0				
3841	72	0				
3841	74	0				
3841	78	0				
3841	82	0				
3841	86	0				
3841	90	0				
3841	92	0				
3841	94	0				
3841	96	1				
3841	99	1				
3841	102	0				
3841	106	0				
3841	108	0				
3841	110	0				
3841	114	0				
3841	118	0				
3841	120	1				
3841	123	0				
3841	125	0				
3841	127	0				
3841	129	0				
3841	131	0				
3841	135	0				
3841	137	0				
3841	141	0				
3841	143	0				
3841	145	0				
3841	147	0				
3841	149	0				
3841	153	0				
3841	157	0				
3841	161	0				
3654	93	0				
3654	95	0				
3654	97	1				
3654	100	0				
3654	104	0				
3654	106	0				
3654	110	1				
3654	113	0				
3654	115	1				
3654	118	0				
3654	120	0				
3654	124	0				
3654	126	0				
3654	130	0				
3654	134	0				
3654	136	1				
3654	139	0				
3654	143	0				
3654	147	0				
3654	151	1				
3654	154	0				
3654	156	0				
3654	160	0				
3654	162	1				
3654	165	0				
3654	167	0				
3654	171	0				
3654	173	0				
3654	177	1				
3654	180	1				
3654	183	1				
3654	186	0				
3654	188	0				
3654	190	0				
3654	194	0				
3654	198	0				
3654	200	0				
3654	204	0				
3654	206	0				
3654	208	0				
3654	212	0				
3654	214	0				
3654	216	1				
3654	219	0				
3654	221	0				
3654	223	1				
3654	226	0				
3654	230	1				
3654	233	0				
3654	237	0				
3654	241	0				
3654	243	0				
3654	247	0				
3654	251	0				
3654	255	0				
3654	257	0				
3654	259	0				
3654	263	0				
3654	265	1				
3654	268	0				
3654	270	0				
3654	272	0				
3654	276	0				
3654	278	0				
3654	282	1				
3654	285	0				
3654	287	0				
3654	289	0				
3654	293	0				
3654	295	0				
3654	299	0				
3654	301	0				
3654	305	0				
3654	309	0				
3654	313	0				
3654	315	0				
3654	317	0				
3654	319	0				
3456	26	0				
3456	28	1				
3456	31	0				
3456	33	0				
3456	35	0				
3456	39	0				
3456	41	1				
3456	44	0				
3456	48	0				
3456	52	0				
3456	56	1				
3456	59	0				
3456	63	1				
3456	66	0				
3456	70	0				
3456	72	1				
3456	75	0				
3456	77	0				
3456	81	0				
3456	85	0				
3456	89	0				
3456	91	0				
3456	95	0				
3456	99	0				
3456	103	0				
3456	105	0				
3456	107	0				
3456	109	0				
3456	113	0				
3456	117	1				
3456	120	0				
3456	122	0				
3456	124	0				
3456	128	0				
3456	132	0				
3456	134	0				
3456	138	1				
3456	141	1				
3456	144	0				
3456	148	1				
3456	151	1				
3456	154	0				
3456	156	0				
3456	158	1				
3456	161	0				
3456	165	0				
3456	169	0				
3456	173	0				
3456	175	0				
3456	179	1				
3456	182	0				
3456	184	0				
3456	188	0				
3456	192	0				
3456	194	0				
3456	198	0				
3456	202	0				
3456	206	1				
3456	209	0				
3456	213	0				
3456	217	0				
3456	221	0				
3456	223	0				
3456	227	1				
3456	230	0				
3456	232	0				
3456	234	0				
3456	236	0				
3456	238	0				
3456	244	0				
3298	33	1				
3298	36	0				
3298	38	0				
3298	40	0				
3298	44	0				
3298	48	0				
3298	52	0				
3298	56	0				
3298	58	1				
3298	61	0				
3298	65	1				
3298	68	0				
3298	70	0				
3298	74	0				
3298	78	0				
3298	82	1				
3298	85	1				
3298	88	1				
3298	91	0				
3298	93	0				
3298	97	1				
3298	100	0				
3298	102	0				
3298	106	0				
3298	110	0				
3298	114	0				
3298	118	0				
3298	120	0				
3298	124	0				
3298	126	1				
3298	129	0				
3298	131	0				
3298	135	0				
3298	137	0				
3298	139	0				
3298	143	0				
3298	147	0				
3298	149	0				
3298	151	0				
3298	155	0				
3298	159	1				
3298	162	0				
3298	164	0				
3298	166	0				
3298	168	0				
3298	170	0				
3298	172	1				
3298	175	0				
3298	177	0				
3298	179	1				
3298	182	0				
3298	186	0				
3298	190	0				
3298	194	0				
3298	198	0				
3298	200	0				
3298	202	0				
3298	206	0				
3298	208	1				
3298	211	0				
3298	213	0				
3298	215	0				
3298	217	1				
3298	220	0				
3298	222	0				
3298	226	0				
3298	230	1				
3298	233	0				
3298	237	0				
3298	239	0				
3298	243	0				
3298	247	1				
3298	250	0				
3298	254	1				
3298	257	0				
3298	261	0				
3298	263	0				
3298	265	0				
3298	267	0				
3298	269	1				
3298	272	0				
3298	274	0				
3298	276	0				
3298	278	1				
3298	281	0				
